GeneID,symbol,description,baseMean,log2FoldChange,lfcSE,pvalue,padj
AT4G18170,ATWRKY28,member of WRKY Transcription Factor; Group II-c,3392.634383477276,4.427937337912844,0.3350551668753702,3.2082772024409837e-41,4.408379861779877e-39
AT1G73080,ATPEPR1,Encodes a leucine-rich repeat receptor kinase.  Functions as a receptor for AtPep1 to amplify innate immunity response to pathogen attacks.,2522.6949767569704,3.2971523019096662,0.2491016600907581,3.5290141897544815e-41,4.8180092444481375e-39
AT4G14680,APS3,ATP sulfurylase,1358.2945499052576,3.9064723261416328,0.29611145308377856,5.143402822628124e-41,6.97733715390661e-39
AT3G55840,NA,NA,5770.379498588249,6.16818236239372,0.4723267036359649,1.636049587490083e-40,2.205353424959733e-38
AT1G53080,NA,NA,554.5759186557062,7.93226769976081,0.5993292622487705,1.6505130822474535e-40,2.2108570833777523e-38
AT1G50740,NA,NA,5820.818424484746,5.334120954132369,0.4086296658316768,2.003014293362065e-40,2.666262401251578e-38
AT2G35980,ATNHL10,"Encodes a protein whose sequence is similar to tobacco hairpin-induced gene (HIN1) and Arabidopsis non-race specific disease resistance gene (NDR1). Expression of this gene is induced by cucumber mosaic virus, spermine and during senescence. The gene product is localized to the chloroplast.",1827.095405085672,7.268706293703616,0.5585679115215573,2.799959253441674e-40,3.703946098124272e-38
AT5G65600,LecRK-IX.2,NA,1160.1743890826117,8.968449311429424,0.6817826533464706,2.835187227876653e-40,3.727396146871417e-38
AT3G19850,NA,NA,658.0220447536013,-3.783207883718811,0.2880844088273774,2.933675182774659e-40,3.833215585443846e-38
AT5G66640,DAR3,NA,601.37331566526,5.413115801912299,0.4160017408574944,4.450065547530587e-40,5.779115611665028e-38
AT1G16420,ATMC8,"Encodes a metacaspase (cysteine-type endopeptidase) that is involved in promoting programmed cell death in response to hydrogen peroxide (H2O2), UV light, and methyl viologen (MV). Transcript levels rise in response to UV-C, H2O2, and MV. In vitro assays demonstrate that this enzyme has a preference for cleaving after an arginine residue, and it has a pH optimum of 8.0.",804.6676311658829,8.213075238432312,0.6262259581123061,5.340066227668904e-40,6.892892758599535e-38
AT1G11310,ATMLO2,"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO2 belongs to the clade IV, with AtMLO3, AtMLO6 and AtMLO12. The gene is expressed during early seedling growth, in roots, in vascular system of cotyledons and young leaves,and in fruit abscission zone; it was not expressed in anthers and pollen, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s). mlo resistance in  A. thaliana does not involve the signaling molecules ethylene,  jasmonic acid or salicylic acid, but requires a syntaxin,  glycosyl hydrolase and ABC transporter.",13114.358696977475,3.462432334090021,0.2662420793053879,7.377394312803738e-40,9.465285787596026e-38
AT4G23190,AT-RLK3,"Encodes putative receptor-like protein kinase that is induced by the soil-borne vascular bacteria, Ralstonia solanacearum. Naming convention from Chen et al 2003 (PMID 14756307)",8080.563691150058,5.169030342004728,0.3994056360903204,8.501379850318781e-40,1.0842059164795772e-37
AT2G02220,ATPSKR1,"Encodes a protein interacting with phytosulfokine, a five amino acid sulfated peptide (YIYTQ).",3231.296182179119,3.0011878597425645,0.2322391428737374,2.458624090288665e-39,3.1168914211290463e-37
AT1G66090,NA,NA,4511.927780760908,6.826236306694533,0.5332097616913499,4.2331208667294e-39,5.334734214177678e-37
AT1G79680,ATWAKL10,NA,2898.058364711435,8.880821119838151,0.6944610045013246,4.357814442102327e-39,5.459572469876197e-37
AT5G48540,NA,NA,9602.939754361498,5.760121902096371,0.44950792482183377,4.5045498495385256e-39,5.610403666401844e-37
AT2G17220,Kin3,NA,2301.442105841016,3.2800138152259324,0.25504496424524176,4.8521168272110554e-39,6.008161871275643e-37
AT4G12720,AtNUDT7,Encodes a protein with ADP-ribose hydrolase activity. Negatively regulates EDS1-conditioned plant defense and programmed cell death.,7611.42435945899,4.716630881861118,0.3678855256619865,6.12634205685214e-39,7.542129082476119e-37
AT1G56060,AthCYSTM3,NA,786.8117763730095,8.59219534711897,0.6663081034703188,6.781957493353148e-39,8.301271878933065e-37
AT3G14225,GLIP4,Contains lipase signature motif and GDSL domain.,523.7514651680277,7.7033480530905996,0.5979602580987063,1.311391154059703e-38,1.5960005028093465e-36
AT1G25390,LRK10L4,NA,4197.331296079709,3.6971070771195818,0.2897727693107691,1.5225363780686915e-38,1.8424420329606244e-36
AT5G57190,PSD2,Encodes the minor form of the two non-mitochondrail phosphatidylserine decarboxylase. The gene expression level is very low. Located at the tonoplast.,747.8106529503838,5.6942418752835575,0.4476818974824162,1.948413703637856e-38,2.344481076840625e-36
AT1G76680,ATOPR1,"Encodes a member of an alpha/beta barrel fold family of FMN-containing oxidoreductases.  One of the closely related 12-oxophytodienoic acid reductases. This enzyme is not expected to participate in jasmonic acid biosynthesis because during in vitro assays, it shows very little activity with the naturally occurring OPDA isomer.  Shows activity towards 2,4,6-trinitrotoluene.  Expressed predominately in root.  Up-regulated by senescence and jasmonic acid. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. Predicted to be a cytosolic protein.",9244.597472598529,5.163384753707792,0.4058196066949843,2.148179646394279e-38,2.5703331521856946e-36
AT5G04930,ALA1,Encodes a putative aminophospholipid translocase (p-type ATPase) involved in chilling response.,4830.594961998121,3.1369345996294977,0.2470224817491127,3.968034596092182e-38,4.721296135618509e-36
AT5G25050,NA,NA,1015.3005695401678,3.43572960999659,0.27096643110692153,4.738072734634286e-38,5.6061929501245014e-36
AT1G61360,NA,NA,5373.178874250009,5.102252983609249,0.40440765426942255,6.506290765742411e-38,7.655855288882976e-36
AT5G66070,AtARRE,NA,1470.2000943826806,3.6293498184583983,0.2870373197996445,6.703131099687512e-38,7.844136602260695e-36
AT4G18250,NA,NA,1722.7488255702003,4.875077079273109,0.3882613749224536,1.4185469177962467e-37,1.6509405603947793e-35
AT3G57330,ACA11,NA,12664.07089958232,3.2299198800090623,0.2562752801554082,1.7295831926759837e-37,2.001992545522451e-35
AT2G02010,GAD4,NA,13035.364737406751,9.620716034798091,0.7724269395262371,2.0441150953060413e-37,2.3532736918825978e-35
AT2G47060,PTI1-4,NA,2459.7106141374425,3.0718721517191314,0.24467714533094712,2.649796677979735e-37,3.0341596584737846e-35
AT3G15356,NA,NA,43815.36241385854,4.819618012018067,0.38385769273698295,2.862819215146821e-37,3.2605520665345986e-35
AT5G01950,NA,NA,2322.0907695941614,2.8736009875630644,0.2291528018846183,3.595068858502685e-37,4.0727540717228815e-35
AT1G24145,NA,NA,2294.239215668281,6.10141636721162,0.491668182537835,7.060809658246265e-37,7.956673232874548e-35
AT3G05580,AUN1,NA,1440.0408161335663,3.407723662947552,0.27345215933461264,7.407300488116402e-37,8.30319398925806e-35
AT4G19460,NA,NA,1023.4031214929352,5.386907866204453,0.4338366419016725,7.560721023124317e-37,8.430797714685953e-35
AT1G61370,NA,NA,1490.881271342536,4.8484559066337365,0.3916238778230897,1.3587149232987036e-36,1.5071828352299891e-34
AT1G55450,NA,NA,48285.05402083754,6.199508710078429,0.5027512710836636,2.029694295218975e-36,2.239814979252525e-34
AT1G05575,NA,NA,857.5178582072384,5.92013605641087,0.4812413248460767,3.023894659003552e-36,3.319737548838023e-34
AT4G38560,NA,NA,792.8681822747117,5.121784632096207,0.4160816506240791,3.262489490847299e-36,3.5633077526187573e-34
AT2G13800,ATSERK5,NA,1578.5674810265698,3.8562935152651465,0.31316782138590704,4.115807983956347e-36,4.472371349097056e-34
AT3G25250,AGC2,Arabidopsis protein kinase,407.4366270208484,6.804352535852216,0.5516053195932805,4.360340644277471e-36,4.714037311767593e-34
AT5G64660,ATCMPG2,NA,2016.1214732143928,5.452446749831017,0.4457301295473816,7.248850830099741e-36,7.797273988861832e-34
AT3G16530,NA,Lectin like protein whose expression is induced upon treatment with chitin oligomers.,51090.75739213362,5.818453016309421,0.47667170495511585,8.532739697990312e-36,9.132175381296363e-34
AT1G53625,NA,NA,4681.967523973496,8.259478366307274,0.6786472072849696,8.882937017647682e-36,9.459439630093015e-34
AT5G57010,NA,NA,1103.921730782971,7.408216710665702,0.6080139693517597,9.88939942573017e-36,1.0478827311900555e-33
AT4G01250,AtWRKY22,member of WRKY Transcription Factor; Group II-e,14676.333000960154,4.251837143422536,0.3480504653757622,1.1142981882819548e-35,1.1748674660410431e-33
AT2G26530,AR781,unknown function,4617.391521346591,4.6309882701180225,0.3817814299779374,2.2788469796791433e-35,2.390880934640709e-33
AT1G33600,NA,NA,15216.83307572674,4.737723746534885,0.3889601388275691,2.481930115811464e-35,2.5911837062035568e-33
AT3G18690,MKS1,Encodes a nuclear-localized member of a plant specific gene family involved in mediating responses to pathogens. Interacts with WRKY transcriptional regulators.,2148.0344960830216,4.320284929604812,0.35573291823064773,2.767495063590235e-35,2.8752248714314544e-33
AT5G03390,AtDOA11,NA,959.473705077666,5.097180236280948,0.4197904421638433,3.0723040600799006e-35,3.1764044597855196e-33
AT5G63130,NA,NA,280.75526741392815,4.839722517480692,0.3979187902229828,3.179934901953949e-35,3.271799688010396e-33
AT5G58120,NA,NA,2216.074263508652,4.397500262227148,0.3636978629061738,5.142999911125194e-35,5.266135197458866e-33
AT3G46930,Raf43,NA,942.4234183548548,3.9388032167597977,0.32612531921165283,7.217555755213348e-35,7.35500011839875e-33
AT3G25600,CML16,NA,964.3897377199116,3.7163615820768903,0.3086463370674119,1.252228277795002e-34,1.269997993356093e-32
AT1G75450,ATCKX5,"This gene used to be called AtCKX6. It encodes a protein whose sequence is similar to cytokinin oxidase/dehydrogenase, which catalyzes the degradation of cytokinins.",750.5220252305446,4.774800689733569,0.3977493707117814,1.539990116130224e-34,1.5544412082152376e-32
AT5G64870,FLOT3,NA,603.9820096529988,4.742456445911141,0.39572448458548376,1.9003570004429114e-34,1.9091416695959022e-32
AT1G53430,NILR2,NA,7587.83172070944,3.247185355529114,0.27081294338126505,2.5025130089851726e-34,2.50227803123785e-32
AT1G61340,AtFBS1,NA,887.0813243626467,6.313977714589829,0.5288382840150014,2.703625095068992e-34,2.690738657699972e-32
AT3G57640,ZRK15,NA,256.05218904845,5.319428552301726,0.4431484363638398,2.873269842582402e-34,2.8462744701079077e-32
AT4G28085,NA,NA,1370.4745660730548,5.5641025627139555,0.46671026879070526,3.3774494068841507e-34,3.330227660547159e-32
AT4G35180,LHT7,NA,440.4729943188829,7.319129830473381,0.6101648366585339,3.9691613797073345e-34,3.895631293318287e-32
AT1G59870,ABCG36,"ATP binding cassette transporter. Localized to the plasma membrane in uninfected cells. In infected leaves, the protein concentrated at  infection sites. Contributes to nonhost resistance to inappropriate pathogens that enter by direct penetration in a salicylic aciddependent manner. Required for mlo resistance.  Has Cd transporter activity (Cd2+ extrusion pump) and contributes to heavy metal resistance.",114504.17235886904,3.853959461752136,0.3214507861399063,8.177084483078526e-34,7.988786482596626e-32
AT1G69920,ATGSTU12,Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).,3159.7785011755054,11.382137519653844,0.9547254555642604,1.3249563842799665e-33,1.2885352087851475e-31
AT1G77500,NA,NA,1530.20674995519,3.0647455863225224,0.2587683903537983,1.6699366164200288e-33,1.6166504571142623e-31
AT1G22810,AtERF019,"encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 16 members in this subfamily including RAP2.1, RAP2.9 and RAP2.10.",1478.0916261022664,11.041367346123383,0.9038310091493136,2.0769124954296815e-33,2.0015421867720072e-31
AT1G28190,NA,NA,2035.0532276460003,4.2332626482657085,0.35918615992607417,2.0994156197881123e-33,2.0141150392003252e-31
AT4G32300,SD2-5,NA,4789.7514798080865,3.296953579536669,0.27904619857036667,2.1374967646375025e-33,2.0414531880380957e-31
AT2G36690,GAS2,NA,18413.635715550772,4.958313121314674,0.41993853449315144,2.466569758651427e-33,2.345223335703486e-31
AT2G26560,PLA,"Encodes a lipid acyl hydrolase with wide substrate  specificity that accumulates upon infection by fungal  and bacterial pathogens. Protein is localized in the cytoplasm in healthy leaves, and in membranes in infected cells. Plays a role in cell death and differentially affects the accumulation of oxylipins. Contributes to resistance to virus.",32808.82842966495,6.592419920385184,0.5622151030016929,2.6624928089361653e-33,2.5202565264321093e-31
AT3G16720,ATL2,RING-H2 protein induced after exposure to chitin or inactivated crude cellulase preparations.,2087.1989592171926,3.4614353014471577,0.294715074448202,4.394414963562958e-33,4.141249995308136e-31
AT1G80820,ATCCR2,Encodes an cinnamoyl CoA reductase isoform.  Involved in lignin biosynthesis.,2451.5567816894995,5.681250489093692,0.4903703934999741,1.5128643363358168e-32,1.4194266359154284e-30
AT5G59680,NA,NA,462.7597760724852,4.239730842134769,0.36471046325873063,1.5795975279881243e-32,1.4755380768022398e-30
AT5G22690,NA,NA,2200.5025593567852,4.220879176928943,0.364211033001547,2.158632082375845e-32,2.007622100019247e-30
AT1G18570,AtMYB51,Encodes a member of the R2R3-MYB transcription family. Involved in indole glucosinolate biosynthesis.,7128.2897838588415,5.186122662891121,0.44815144039514826,2.3829654523673638e-32,2.2044967984377663e-30
AT5G01540,LecRK-VI.2,"Encodes LecRKA4.1, a member of the lectin receptor kinase subfamily A4 (LecRKA4.1 At5g01540; LecRKA4.2 At5g01550; LecRKA4.3 At5g01560).  Together with other members of the subfamily, functions redundantly in the negative regulation of ABA response in seed germination.",493.2177038986019,6.804507838013313,0.5884169899343517,2.3910168111518643e-32,2.2044967984377663e-30
AT1G03230,SAP1,NA,6726.401700292082,3.827155901888344,0.33096090812518164,3.1205119300358054e-32,2.8646837537026977e-30
AT5G66790,NA,NA,1968.2948673240617,3.806300070565365,0.3297998444935502,4.434951047859011e-32,4.053887871987177e-30
AT4G23030,NA,NA,1089.063013693322,5.226503374401399,0.456227329150402,7.733013512240454e-32,7.038364178790477e-30
AT2G26190,IQM4,NA,6758.225849498393,3.433048384249693,0.2985961784927443,8.402776243628138e-32,7.615418231352855e-30
AT3G48090,ATEDS1,Component of R gene-mediated disease resistance in Arabidopsis thaliana with homology to eukaryotic lipases.,2664.6506908128513,3.069089906071163,0.26665334730241064,9.292014952197736e-32,8.385649764911327e-30
AT5G11140,NA,NA,732.5175898787165,8.791218365435999,0.7634261602911359,1.2447428405309636e-31,1.1185878910391754e-29
AT3G21780,UGT71B6,"Encodes a protein with UDP-glucosyl transferase activity that was shown to preferentially glucosylates abscisic acid (ABA), and not its catabolites. Moreover, UGT71B6 was shown to have a strict preference for the naturally-occurring ABA enantiomer, (+)-ABA, and not its 'unnatural' relative, (-)-ABA. This is in contrast to the other identified UGT genes catalyzing the glucosylation of ABA which were shown to accept both stereoisomers as substrates.",964.64372165746,4.905911273160689,0.4317245888276692,2.3564850756846445e-31,2.108757106803847e-29
AT4G18880,AT-HSFA4A,member of Heat Stress Transcription Factor (Hsf) family,2460.431909436621,4.158402181516574,0.36534149027773294,2.379823596854799e-31,2.1207315048457533e-29
AT1G23710,NA,NA,5806.15187181764,4.917262557526204,0.4328727307821653,3.284184107118314e-31,2.9144397130585774e-29
